age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,probability,prediction,batch_id,drift_strength
49,Federal-gov,195949,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.6784955300813965,1,2,0.2
58,Private,27385,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,0.8938957203613934,1,2,0.2
25,Private,462869,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,0,0.0028361390293191137,0,2,0.2
83,,29702,7th-8th,4,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States,0,0.08409767400668544,0,2,0.2
43,Local-gov,240504,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,13814,1902,65,United-States,1,0.9995305726050019,1,2,0.2
65,Private,176279,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,0,0.3964169827551691,0,2,0.2
54,Private,150999,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,0,0.8901430834320943,1,2,0.2
45,Private,373432,Some-college,10,Separated,Craft-repair,Own-child,White,Male,3489,0,75,United-States,0,0.04599364694863411,0,2,0.2
18,Private,618808,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0.0011019513020425714,0,2,0.2
36,Federal-gov,218542,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1,0.8914123834582305,1,2,0.2
24,Private,176321,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,0.01593248651492377,0,2,0.2
29,Private,53271,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,0.8250062080251479,1,2,0.2
23,Private,201490,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,0,0.005109221371572439,0,2,0.2
29,Federal-gov,37933,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,2174,0,40,United-States,0,0.002057586800800392,0,2,0.2
27,Self-emp-not-inc,206889,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0,0.3008973846574866,0,2,0.2
28,Private,165218,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States,0,0.2532132381460737,0,2,0.2
46,Private,428405,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,0.907268399715832,1,2,0.2
43,State-gov,134782,Assoc-acdm,12,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,30,United-States,0,0.042627682836814826,0,2,0.2
28,Private,27956,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,99,Philippines,0,0.7787719821831425,1,2,0.2
64,Private,145548,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,12464,0,55,United-States,1,0.9900708368727259,1,2,0.2
81,Private,36147,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,10605,0,2,United-States,1,0.9801610967289003,1,2,0.2
54,Private,249322,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States,1,0.9985807094873441,1,2,0.2
37,Private,230035,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,1,0.6757988045554676,1,2,0.2
33,Private,213179,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,0.630189029531403,0,2,0.2
33,Private,106938,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,38,United-States,0,0.21365305935166679,0,2,0.2
30,Self-emp-inc,133876,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0,0.701377036976124,1,2,0.2
60,Private,175221,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2158,0,55,United-States,0,0.11338182395021058,0,2,0.2
53,Private,87158,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,0,0.6119621028073947,0,2,0.2
50,Private,176157,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,0.9388903697060768,1,2,0.2
23,Private,447488,9th,5,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,35,Mexico,0,0.0018776071356609288,0,2,0.2
39,Local-gov,134813,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,2722,0,67,United-States,0,0.029244692274123782,0,2,0.2
42,Private,138662,Some-college,10,Separated,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0.03763572976902821,0,2,0.2
38,Private,33046,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,0,0.027535203847729863,0,2,0.2
41,Private,143046,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0.1370471045625419,0,2,0.2
65,,76131,HS-grad,9,Never-married,,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,0,0.043851251508693026,0,2,0.2
39,Self-emp-not-inc,327120,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,0,0.4620671274486481,0,2,0.2
52,Private,201783,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,1,0.9984450167445246,1,2,0.2
44,Private,29933,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,13729,0,65,United-States,1,0.9986720300855388,1,2,0.2
21,Private,129699,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0,0.013460789603615587,0,2,0.2
45,Local-gov,324550,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1,0.9983668490179394,1,2,0.2
23,Private,157951,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0,0.024744835936549418,0,2,0.2
38,Local-gov,265230,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,4296,0,55,United-States,0,0.29966614093772187,0,2,0.2
26,Private,103700,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,0,0.021333017537100627,0,2,0.2
36,Private,123151,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0,0.36920314797646153,0,2,0.2
41,State-gov,201363,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,United-States,1,0.6873494157350192,1,2,0.2
28,Private,109282,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,0.12106679854403678,0,2,0.2
58,Self-emp-not-inc,605504,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,0.689185658984931,1,2,0.2
44,Local-gov,241506,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,0,0.4011824771065436,0,2,0.2
18,Private,173585,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,15,Peru,0,0.000848612572916987,0,2,0.2
17,,151141,10th,6,Never-married,,Own-child,White,Male,0,0,30,United-States,0,0.0015650445068257264,0,2,0.2
37,Private,215392,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,0.3680539005714958,0,2,0.2
45,Self-emp-not-inc,244813,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,1,0.9421192142940692,1,2,0.2
18,Private,151386,HS-grad,9,Married-spouse-absent,Other-service,Own-child,Black,Male,0,0,40,Jamaica,0,0.0026435651203906433,0,2,0.2
41,Private,105616,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,48,United-States,0,0.10234094904473197,0,2,0.2
21,Private,157893,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,0,0,40,United-States,0,0.0052407044915245985,0,2,0.2
17,Private,226717,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,0,0.0005433398238203151,0,2,0.2
21,Private,311478,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,45,United-States,0,0.005702454029097074,0,2,0.2
54,Private,162884,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,Female,4347,0,75,Columbia,0,0.2500041017651822,0,2,0.2
37,Self-emp-inc,183800,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States,1,0.9912816891106965,1,2,0.2
74,Private,192290,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States,0,0.1569357405750315,0,2,0.2
50,State-gov,137815,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,0.8428192264173443,1,2,0.2
74,Private,97167,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,United-States,0,0.11062957787403672,0,2,0.2
24,Private,218678,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,0.03215012698522405,0,2,0.2
58,Private,28225,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,6286,0,73,United-States,0,0.9815802352221894,1,2,0.2
19,,141418,Some-college,10,Never-married,,Own-child,White,Male,0,0,15,United-States,0,0.001686043403663036,0,2,0.2
42,Private,149427,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,372,0,50,United-States,0,0.014195916369109914,0,2,0.2
39,Local-gov,20308,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,0.8828439280024316,1,2,0.2
46,Private,163021,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0.02802666696590718,0,2,0.2
35,Private,224566,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,0,0.36084623427910006,0,2,0.2
32,Self-emp-not-inc,170108,HS-grad,9,Separated,Sales,Not-in-family,White,Male,0,0,50,United-States,0,0.20747495161603643,0,2,0.2
39,Private,48093,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,0.03852939709468316,0,2,0.2
19,Private,207173,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,0,0.0019497197634550396,0,2,0.2
29,Private,143331,10th,6,Never-married,Sales,Own-child,White,Male,1213,0,30,United-States,0,0.002381254439574496,0,2,0.2
39,Private,185405,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.2942168017259049,0,2,0.2
50,Private,270194,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0,0.9217959318966712,1,2,0.2
39,Federal-gov,175232,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1977,60,United-States,1,0.98629391461145,1,2,0.2
38,Private,120074,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,1,0.7747204525477311,1,2,0.2
33,Private,202822,7th-8th,4,Never-married,Other-service,Unmarried,Black,Female,0,0,14,Trinadad&Tobago,0,0.0030753931154832302,0,2,0.2
47,Private,105273,Bachelors,13,Widowed,Craft-repair,Unmarried,Black,Female,6497,0,40,United-States,0,0.1097769182743132,0,2,0.2
40,Private,126701,9th,5,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,0,0.14336869287375156,0,2,0.2
42,Private,209370,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,30,United-States,0,0.03137503207746151,0,2,0.2
49,Private,357540,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,United-States,0,0.20505409095321028,0,2,0.2
52,Private,225432,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,11074,0,60,United-States,0,0.9990149772850069,1,2,0.2
47,Local-gov,272182,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,0,0.09355573476575832,0,2,0.2
29,Private,122112,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,0,0.8284160943523678,1,2,0.2
35,Private,325921,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,4111,0,51,United-States,0,0.018715930287816786,0,2,0.2
59,Private,254593,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,1,0.8846781599363739,1,2,0.2
63,Self-emp-not-inc,22154,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,5963,0,55,United-States,0,0.1147673033110561,0,2,0.2
36,Private,218490,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0,0.8037764293476282,1,2,0.2
54,State-gov,82161,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,1486,0,87,United-States,1,0.09269296224782962,0,2,0.2
53,Self-emp-not-inc,101017,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,0,0.5522183546116144,0,2,0.2
37,Self-emp-not-inc,218249,11th,7,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,30,United-States,0,0.08953838794367615,0,2,0.2
43,Private,60001,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,0.7148511230446585,1,2,0.2
36,Private,126675,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0,0.6967926704202296,1,2,0.2
41,Local-gov,270379,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,4318,0,55,United-States,0,0.19301701373028385,0,2,0.2
28,Self-emp-not-inc,212318,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,0,0.16964766552345978,0,2,0.2
55,Private,171355,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,20,United-States,0,0.454996718716265,0,2,0.2
34,Private,149943,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Japan,0,0.03799756547156819,0,2,0.2
40,Private,114537,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,0.8866514105558108,1,2,0.2
54,Private,299324,5th-6th,3,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,0,0,40,Mexico,0,0.020625415975437326,0,2,0.2
32,Private,194740,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,Greece,0,0.5357634281958266,0,2,0.2
48,,174533,11th,7,Separated,,Unmarried,White,Male,0,0,40,United-States,0,0.10485377616351974,0,2,0.2
22,Federal-gov,280567,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,4,United-States,0,0.0036068920662031606,0,2,0.2
56,Self-emp-not-inc,205033,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,13872,0,70,United-States,1,0.9990359364666739,1,2,0.2
29,Never-worked,131593,11th,7,Never-married,,Own-child,Black,Female,7489,0,35,United-States,0,0.24567509748663877,0,2,0.2
24,Private,201179,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0,0.0138522561881695,0,2,0.2
17,Private,237399,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0,0.0008196489859431345,0,2,0.2
56,Self-emp-not-inc,210731,7th-8th,4,Divorced,Sales,Other-relative,White,Male,0,0,20,Mexico,0,0.029331903573701742,0,2,0.2
28,Private,38918,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Germany,1,0.44934415859215404,0,2,0.2
63,Federal-gov,321494,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,2489,0,55,United-States,0,0.016197302403827846,0,2,0.2
51,Local-gov,146181,9th,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0,0.22570225696776017,0,2,0.2
37,Private,222450,11th,7,Married-spouse-absent,Other-service,Other-relative,White,Male,0,0,40,El-Salvador,0,0.020676988192160982,0,2,0.2
50,Private,69477,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,0,0.3203347909959904,0,2,0.2
46,Private,193188,Masters,14,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0,0.6382688215187848,0,2,0.2
62,Private,115387,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Female,0,0,40,United-States,0,0.0030659983403326274,0,2,0.2
37,Private,134113,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,4780,0,45,United-States,0,0.9141145615494,1,2,0.2
36,Local-gov,331902,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,0,0.03131921509363583,0,2,0.2
29,Local-gov,152461,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0,0.031366503458847554,0,2,0.2
20,Private,97212,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,0,0.017018881965143992,0,2,0.2
35,Private,142616,HS-grad,9,Separated,Other-service,Own-child,Black,Female,0,0,30,United-States,0,0.009260041161139331,0,2,0.2
36,Private,127809,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,30,United-States,0,0.010831071416780809,0,2,0.2
52,Private,121874,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,9325,0,65,United-States,1,0.9986308574378123,1,2,0.2
30,Private,1184622,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,35,United-States,0,0.2264495863471809,0,2,0.2
44,Private,242521,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States,1,0.9985748014071697,1,2,0.2
43,Private,138471,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0,0.16536143288876143,0,2,0.2
43,Local-gov,265698,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,1,0.9129867386372741,1,2,0.2
65,Self-emp-inc,148532,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4654,0,75,United-States,1,0.1881508882626531,0,2,0.2
22,Private,361608,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0.010121782965925565,0,2,0.2
66,Private,99185,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,21969,0,60,United-States,1,0.995581889390296,1,2,0.2
29,State-gov,382272,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.1123925261893689,0,2,0.2
30,Private,194971,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,52,China,0,0.29636966541186516,0,2,0.2
53,Private,119079,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,10731,0,64,United-States,1,0.9990708012396485,1,2,0.2
54,Local-gov,163557,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,0,0.0336258920114587,0,2,0.2
30,Private,36340,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,0,0.013545730928700445,0,2,0.2
41,Self-emp-not-inc,134130,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,0,0.3250429665674114,0,2,0.2
54,Private,35576,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,2415,50,United-States,1,0.974429341635994,1,2,0.2
34,Private,205581,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,0,0.5668561860988802,0,2,0.2
39,Private,282313,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,7739,0,55,United-States,0,0.998197429829683,1,2,0.2
45,Private,348854,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,27,United-States,0,0.045140690516722926,0,2,0.2
32,Private,112139,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,0,0.21202802960741574,0,2,0.2
73,Local-gov,143437,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,0,0.24329887739835895,0,2,0.2
76,Private,97077,10th,6,Widowed,Sales,Unmarried,Black,Female,0,0,12,United-States,0,0.02485896223214514,0,2,0.2
35,,226379,HS-grad,9,Married-civ-spouse,,Other-relative,White,Female,0,0,25,United-States,0,0.04565064548112266,0,2,0.2
61,Self-emp-not-inc,340755,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,6883,0,55,United-States,1,0.9506217603769285,1,2,0.2
43,Private,160815,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0,0.21548823146999496,0,2,0.2
35,Private,105813,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,1,0.8333474291470369,1,2,0.2
49,Private,20308,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6061,0,80,United-States,1,0.9936996283637588,1,2,0.2
22,Private,206815,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,Peru,0,0.007488849679566328,0,2,0.2
34,Private,256362,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Italy,1,0.45238972913204395,0,2,0.2
34,Private,247328,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,0,0.011181471529697833,0,2,0.2
39,Private,278557,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1628,48,United-States,0,0.028198984466823142,0,2,0.2
61,Self-emp-inc,182211,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,269,0,65,United-States,1,0.10252940557894948,0,2,0.2
41,Private,43467,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,99,United-States,0,0.21837764656916073,0,2,0.2
47,Private,117528,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,6507,0,55,United-States,0,0.25473597231679024,0,2,0.2
45,Local-gov,317846,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Male,0,0,47,United-States,0,0.5216992379582767,0,2,0.2
29,Private,149324,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,1,0.7536771683603104,1,2,0.2
41,Federal-gov,56236,HS-grad,9,Divorced,Protective-serv,Unmarried,Black,Male,1506,0,40,United-States,0,0.012177814249090289,0,2,0.2
64,Self-emp-inc,29887,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3421,0,75,United-States,1,0.1407475903476543,0,2,0.2
54,Private,179291,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,56,Haiti,1,0.8092031080513968,1,2,0.2
29,Private,309778,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.11189985830220896,0,2,0.2
50,Private,99156,HS-grad,9,Separated,Other-service,Own-child,White,Male,11190,0,50,United-States,0,0.9973494716774222,1,2,0.2
45,Private,28119,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,7,United-States,0,0.4040156861320393,0,2,0.2
48,Private,70668,10th,6,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,40,United-States,0,0.0027865576142151443,0,2,0.2
32,Private,127651,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,1,0.6385642090058546,0,2,0.2
44,Private,117369,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,12653,0,63,United-States,0,0.9983058707379245,1,2,0.2
32,Private,160594,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1564,50,United-States,1,0.9862769243492131,1,2,0.2
51,Private,143741,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,1,0.5249073943411794,0,2,0.2
23,Private,307267,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,10,United-States,0,0.005016239514184894,0,2,0.2
50,Private,155433,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0,0.6995576133118903,1,2,0.2
23,Private,188950,Assoc-voc,11,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,0.016716028249305473,0,2,0.2
33,Self-emp-not-inc,105229,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.7501006872748173,1,2,0.2
24,Private,204653,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,0.02471303889109851,0,2,0.2
50,Self-emp-not-inc,91103,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,1,0.6245526127928713,0,2,0.2
30,Private,170194,11th,7,Never-married,Sales,Own-child,White,Male,3717,0,40,United-States,0,0.00315607824282849,0,2,0.2
53,Private,43711,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,13850,0,45,United-States,0,0.9984230398575052,1,2,0.2
35,Private,151835,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,1,0.9990623778819748,1,2,0.2
18,,209735,Some-college,10,Never-married,,Own-child,White,Female,0,0,30,United-States,0,0.0013282358983716749,0,2,0.2
23,Private,129121,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,30,United-States,0,0.009459677556217775,0,2,0.2
27,Self-emp-inc,193868,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0,0.24867831689797698,0,2,0.2
54,Private,76487,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,8568,0,60,United-States,0,0.9985432213415831,1,2,0.2
26,Private,98114,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0,0.03362540597954302,0,2,0.2
67,Self-emp-not-inc,218456,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,13539,0,65,Hungary,0,0.9953505050932572,1,2,0.2
60,Private,144844,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2482,0,55,United-States,0,0.10604347071919441,0,2,0.2
36,Private,86459,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States,1,0.9894192549996418,1,2,0.2
41,Private,106159,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,14344,0,48,United-States,1,0.9969148076237135,1,2,0.2
47,Self-emp-not-inc,218676,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0,0.881446242595494,1,2,0.2
27,Private,307724,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,,0,0.03036064142980511,0,2,0.2
62,Private,183735,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.8192015373100576,1,2,0.2
33,Private,40681,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0.03628572066681311,0,2,0.2
45,Self-emp-inc,177543,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,0,0.6790225360196104,1,2,0.2
64,Self-emp-not-inc,41496,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1399,0,60,United-States,0,0.07118393229300211,0,2,0.2
58,Private,196502,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1,0.8187984014355221,1,2,0.2
32,Private,376416,HS-grad,9,Never-married,Sales,Own-child,White,Male,14404,0,55,United-States,0,0.9975661415629411,1,2,0.2
37,Private,359131,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,48,United-States,0,0.14981454761090413,0,2,0.2
34,Private,303187,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,,1,0.8482251638741548,1,2,0.2
19,Private,287380,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,27,United-States,0,0.0019719454374944713,0,2,0.2
