age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,probability,prediction,batch_id,drift_strength
23,Local-gov,324637,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,0,0.012009739064278298,0,3,0.4
57,Private,122206,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7197,0,55,United-States,0,0.9981773303050923,1,3,0.4
64,Local-gov,311569,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1347,0,65,United-States,1,0.32774818340813455,0,3,0.4
36,Private,341672,HS-grad,9,Married-spouse-absent,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,60,India,0,0.08102720240706764,0,3,0.4
42,Private,79448,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,9666,0,25,United-States,0,0.9806121715705666,1,3,0.4
38,,139770,Masters,14,Married-civ-spouse,,Wife,White,Female,0,0,48,United-States,1,0.7697738095237334,1,3,0.4
55,Federal-gov,25005,Masters,14,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,16984,0,27,United-States,0,0.998613583351205,1,3,0.4
82,Self-emp-not-inc,124449,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,2246,23,United-States,1,0.677852230105701,1,3,0.4
21,Local-gov,102942,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,2001,40,United-States,0,0.012293905620660867,0,3,0.4
58,State-gov,106705,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,6494,0,53,United-States,0,0.39596697322487834,0,3,0.4
71,Local-gov,238431,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,4015,0,53,United-States,0,0.011756515063337912,0,3,0.4
50,Private,204447,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,65,United-States,1,0.9991767164684204,1,3,0.4
60,Private,239576,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,10,United-States,0,0.5716346908786564,0,3,0.4
41,Private,375078,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,13993,0,55,Mexico,0,0.999125986142812,1,3,0.4
47,Private,170142,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,0,0.7061928528895045,1,3,0.4
25,Private,169905,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,27828,0,40,United-States,1,0.9935251517184285,1,3,0.4
40,Private,480861,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,13955,0,60,United-States,0,0.9990362349952745,1,3,0.4
45,Private,67006,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,7564,0,60,United-States,0,0.5747753433970745,0,3,0.4
73,Local-gov,119563,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,1966,0,40,United-States,0,0.003951011620228667,0,3,0.4
34,Private,134737,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,United-States,1,0.9985921649872643,1,3,0.4
21,Private,133471,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0,0.012235673254372036,0,3,0.4
26,Private,341353,Bachelors,13,Never-married,Other-service,Other-relative,White,Male,0,0,15,United-States,0,0.002895501379136096,0,3,0.4
64,State-gov,223830,9th,5,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,0,0.03737709135009196,0,3,0.4
21,Private,191444,11th,7,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,0,0.006316590113160711,0,3,0.4
20,Private,142233,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,0,0.0019313842886929603,0,3,0.4
23,Private,133355,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,0,0.005089124002906269,0,3,0.4
35,Private,181820,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,5770,0,68,United-States,0,0.14184313296439888,0,3,0.4
49,Private,218357,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,0,0.20234290755181905,0,3,0.4
32,Private,37232,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,0.574052627135317,0,3,0.4
49,Local-gov,193960,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,1,0.9903892143695912,1,3,0.4
29,Federal-gov,157313,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,0.11491493342462734,0,3,0.4
25,Private,213412,Bachelors,13,Never-married,Tech-support,Unmarried,White,Male,0,0,40,United-States,0,0.03443876732169255,0,3,0.4
31,Private,137290,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1,0.9026377842253712,1,3,0.4
30,Private,390879,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,0,0.10437537644542531,0,3,0.4
62,Private,200332,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.506747967716207,0,3,0.4
61,Self-emp-inc,38819,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,6249,0,65,United-States,1,0.9910690348386665,1,3,0.4
20,Private,258430,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,19,United-States,0,0.0012405076685725368,0,3,0.4
60,Private,167009,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,5070,0,63,United-States,0,0.16006171771811892,0,3,0.4
38,Local-gov,101426,HS-grad,9,Never-married,Protective-serv,Unmarried,Black,Male,0,0,40,United-States,0,0.029498065945195197,0,3,0.4
35,Private,150057,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,0.7776751891501051,1,3,0.4
40,Private,395022,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,903,0,55,United-States,0,0.025725442305111867,0,3,0.4
58,Private,75256,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,9399,0,55,United-States,0,0.9955510402053697,1,3,0.4
58,Private,173938,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,26717,0,65,United-States,1,0.9990229343937058,1,3,0.4
28,Private,37805,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,0.7145391865685281,1,3,0.4
41,Private,139126,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,1,0.9900686858937516,1,3,0.4
39,Self-emp-inc,168355,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,0,0.8218461200977448,1,3,0.4
40,Private,295163,12th,8,Divorced,Farming-fishing,Not-in-family,White,Male,712,0,55,United-States,0,0.01642402621469933,0,3,0.4
83,Private,211707,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4446,0,19,United-States,0,0.10474349188562201,0,3,0.4
50,State-gov,200904,10th,6,Separated,Adm-clerical,Unmarried,Black,Female,1483,0,55,United-States,0,0.009948389508253662,0,3,0.4
42,Private,94235,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4522,0,75,United-States,0,0.1451353022270592,0,3,0.4
30,State-gov,112139,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,0.3669693013702075,0,3,0.4
20,Private,68358,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,0,0.0013291593287587217,0,3,0.4
42,Private,185177,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,12884,0,37,United-States,0,0.9967956520097144,1,3,0.4
25,Private,177221,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States,0,0.5249956316283763,0,3,0.4
68,Private,121846,7th-8th,4,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,20,United-States,0,0.011036231434878495,0,3,0.4
34,Private,93394,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,0,0.527881366618215,0,3,0.4
28,Private,436198,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,0,0.42124202292007734,0,3,0.4
37,Private,156266,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,0.457610899388996,0,3,0.4
34,Private,258298,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,355,0,50,United-States,0,0.011462955319929715,0,3,0.4
63,Private,169983,11th,7,Widowed,Sales,Not-in-family,White,Female,2176,0,30,United-States,0,0.004420275419050854,0,3,0.4
29,Private,280344,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,0.7798486338970978,1,3,0.4
28,Private,203171,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.08137045503980511,0,3,0.4
18,Private,169652,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,0,0.0009267069962654678,0,3,0.4
30,Private,192002,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.5587553588129531,0,3,0.4
61,Federal-gov,178312,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.8723248504265961,1,3,0.4
67,Private,268781,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1510,8,United-States,0,0.22271779225591865,0,3,0.4
60,State-gov,158451,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,1066,0,55,United-States,0,0.040380807399039605,0,3,0.4
37,Private,175130,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,0,0.08512714396583193,0,3,0.4
22,Private,184813,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0,0.01719230834375352,0,3,0.4
36,Private,114059,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0,0.8938836740189354,1,3,0.4
48,Private,416745,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2272,0,55,United-States,0,0.31783300226643685,0,3,0.4
45,Private,174794,Some-college,10,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,29,United-States,0,0.04883209921638368,0,3,0.4
23,Private,131699,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,14,United-States,0,0.002405085115569081,0,3,0.4
20,Private,258298,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,0,0.000796559079875582,0,3,0.4
50,State-gov,89652,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,0,0.41294046767823006,0,3,0.4
56,Self-emp-not-inc,167280,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4983,0,55,United-States,0,0.05571879968175956,0,3,0.4
24,Private,270075,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,United-States,0,0.6516567433161439,1,3,0.4
29,Self-emp-not-inc,178564,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,0,0.06139596200760402,0,3,0.4
41,Private,164040,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,1694,0,55,United-States,0,0.039417069080758906,0,3,0.4
23,Private,216639,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0,0.012103692509614102,0,3,0.4
31,Private,164707,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,40,,0,0.017963235398629002,0,3,0.4
67,Private,124808,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,375,1977,65,Germany,1,0.8499788831222249,1,3,0.4
29,Local-gov,192387,9th,5,Never-married,Other-service,Own-child,White,Male,7718,0,60,United-States,0,0.9285061209902171,1,3,0.4
25,Private,160445,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.0461235491269688,0,3,0.4
41,Private,210259,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,37,United-States,0,0.04361418792191997,0,3,0.4
70,Private,314153,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3469,0,55,United-States,1,0.06159021045542589,0,3,0.4
41,Private,298161,Assoc-voc,11,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,Cuba,0,0.036189151906784185,0,3,0.4
41,Private,151856,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,0.6011864709597748,0,3,0.4
24,Local-gov,52262,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0,0.025811869340490866,0,3,0.4
29,Private,198146,11th,7,Never-married,Sales,Own-child,White,Female,5394,0,31,United-States,0,0.03309255712210366,0,3,0.4
40,Private,225263,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,1,0.8941712074876251,1,3,0.4
23,Private,235894,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,0,0.16809435047570984,0,3,0.4
32,Private,167106,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Hong,0,0.4440253057527579,0,3,0.4
31,Private,208798,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.46673189397768483,0,3,0.4
26,Private,211695,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,0.3259711142773185,0,3,0.4
50,Private,121411,12th,8,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0,0.18023456469387603,0,3,0.4
59,Self-emp-not-inc,243631,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,12959,0,55,South,0,0.999024288133943,1,3,0.4
31,Private,236599,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,0.8981944496036353,1,3,0.4
78,,363134,HS-grad,9,Widowed,,Not-in-family,White,Female,0,0,1,United-States,0,0.09366298435060116,0,3,0.4
28,Private,425127,9th,5,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,35,United-States,0,0.0679295597138207,0,3,0.4
31,Private,180656,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,,0,0.0906970429402452,0,3,0.4
65,Private,204042,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,20,United-States,0,0.07581343344113599,0,3,0.4
28,Private,232782,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0.028704360054600028,0,3,0.4
77,,101427,Bachelors,13,Married-civ-spouse,,Husband,White,Male,11488,0,45,United-States,0,0.9941347898751374,1,3,0.4
64,State-gov,109600,Masters,14,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,19714,0,59,United-States,1,0.9975257406681398,1,3,0.4
35,Self-emp-inc,49020,Assoc-acdm,12,Never-married,Farming-fishing,Own-child,White,Male,0,0,35,United-States,0,0.0364515960507857,0,3,0.4
51,Private,101722,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,3908,0,47,United-States,0,0.03604519012453323,0,3,0.4
41,Private,75012,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,0,0.49561851946893337,0,3,0.4
37,Private,172538,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0,0.031658458579587864,0,3,0.4
23,Private,170070,12th,8,Never-married,Other-service,Not-in-family,White,Female,0,0,38,United-States,0,0.016947098420384426,0,3,0.4
24,,169624,HS-grad,9,Divorced,,Unmarried,Black,Female,0,0,37,United-States,0,0.020265159516450977,0,3,0.4
25,Private,48029,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,0.4730709372604374,0,3,0.4
45,Private,276221,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,5919,0,55,United-States,0,0.9943248768528133,1,3,0.4
33,Private,200207,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,4349,0,55,United-States,0,0.06861510602181041,0,3,0.4
23,Private,140915,Some-college,10,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,25,Philippines,0,0.004490538961315094,0,3,0.4
26,Self-emp-not-inc,37023,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,78,United-States,0,0.24064191523599018,0,3,0.4
50,Private,34378,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2443,0,70,United-States,0,0.10402894128688642,0,3,0.4
74,Private,209454,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0,0.11696372820366993,0,3,0.4
40,Private,206889,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,2951,0,55,United-States,0,0.021065274116234135,0,3,0.4
33,Private,243842,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3620,0,55,United-States,0,0.03319638669473613,0,3,0.4
24,Private,190709,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,0,0.27617567656469694,0,3,0.4
33,Private,123291,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,84,United-States,1,0.7252956595281271,1,3,0.4
45,Private,100154,10th,6,Separated,Handlers-cleaners,Not-in-family,White,Male,1015,0,55,United-States,0,0.013909814589241499,0,3,0.4
43,Private,221550,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,30,Poland,0,0.05495541298522724,0,3,0.4
45,Private,227282,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,10824,0,75,United-States,0,0.9990346802069664,1,3,0.4
49,Private,371299,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,0,0.04848075884879709,0,3,0.4
48,Private,118023,Prof-school,15,Divorced,Sales,Not-in-family,White,Male,0,0,13,United-States,0,0.2283621760682228,0,3,0.4
38,Self-emp-not-inc,93206,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1902,65,United-States,1,0.987432076177143,1,3,0.4
73,Self-emp-not-inc,252431,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,United-States,0,0.42906781705160557,0,3,0.4
19,Private,234476,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,7,United-States,0,0.0009149080260685303,0,3,0.4
50,Private,301583,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0,0.03425660766991136,0,3,0.4
35,Private,108307,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,11594,0,55,United-States,0,0.9938041719115498,1,3,0.4
41,Private,392167,10th,6,Divorced,Sales,Not-in-family,White,Male,0,0,48,United-States,0,0.36837214075776586,0,3,0.4
37,Self-emp-not-inc,107737,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,0.4741013507270391,0,3,0.4
20,Private,164219,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,45,United-States,0,0.00284699933111818,0,3,0.4
37,Private,118088,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,14820,0,55,United-States,0,0.9952786401404142,1,3,0.4
43,Private,96249,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,1,0.5673819389316944,0,3,0.4
29,Private,318918,10th,6,Never-married,Farming-fishing,Own-child,White,Male,6665,0,45,United-States,0,0.054852613239195304,0,3,0.4
24,Private,205844,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Female,0,0,65,United-States,0,0.05062269537275788,0,3,0.4
20,Private,185452,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0.0017795765385859666,0,3,0.4
17,,197732,11th,7,Never-married,,Own-child,White,Female,0,0,20,England,0,0.0006124342116614382,0,3,0.4
65,,299494,11th,7,Married-civ-spouse,,Husband,White,Male,1797,0,40,United-States,0,0.011343350447029957,0,3,0.4
35,Private,102652,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,7803,0,50,United-States,0,0.8402334454764606,1,3,0.4
63,Private,275507,Some-college,10,Divorced,Sales,Unmarried,Black,Female,11274,0,65,United-States,0,0.9928492204636126,1,3,0.4
50,Private,135339,12th,8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,1,0.5346599572193403,0,3,0.4
49,Private,82283,5th-6th,3,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,1332,0,55,,0,0.030969411666728106,0,3,0.4
34,Private,344275,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,0,0.2159108521277939,0,3,0.4
44,Private,173590,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,0,0.6725742802663481,1,3,0.4
23,Federal-gov,314525,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,0.038206442597074834,0,3,0.4
63,Private,138179,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,768,1876,55,United-States,0,0.009757242741659697,0,3,0.4
35,Private,218343,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,12819,0,55,United-States,0,0.9971462816991984,1,3,0.4
42,Private,188789,7th-8th,4,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,35,United-States,0,0.01253096590121616,0,3,0.4
18,Private,96445,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,0,0.0006458490042788684,0,3,0.4
41,Private,186733,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,12917,0,65,United-States,0,0.9990876373643193,1,3,0.4
46,Private,241350,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,8614,0,50,United-States,1,0.9978422330863899,1,3,0.4
56,Private,191814,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3813,0,60,United-States,0,0.11636781435047762,0,3,0.4
58,Self-emp-inc,174864,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,1,0.7687805365671914,1,3,0.4
75,Private,71898,Preschool,1,Never-married,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,48,Philippines,0,0.02319491936590152,0,3,0.4
40,Private,360884,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298,0,40,United-States,1,0.9980909012575672,1,3,0.4
48,Private,96452,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,8043,0,60,United-States,0,0.9986070979580723,1,3,0.4
31,Private,89295,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,6225,0,50,United-States,0,0.12863417527033114,0,3,0.4
52,Private,200479,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,11988,0,55,United-States,0,0.999086237548059,1,3,0.4
40,Local-gov,194759,Some-college,10,Never-married,Sales,Not-in-family,White,Male,13559,1669,99,United-States,0,0.994795143725072,1,3,0.4
46,Private,330087,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,1,0.9991802623027158,1,3,0.4
39,Private,167482,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0.7476334867254352,1,3,0.4
42,Private,152568,HS-grad,9,Widowed,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,0.05720895801390287,0,3,0.4
66,Private,48358,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3435,0,55,United-States,1,0.07027620873223789,0,3,0.4
60,Self-emp-not-inc,176839,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1,0.8608080448101733,1,3,0.4
46,Private,234096,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,5376,0,55,United-States,0,0.36462034602468774,0,3,0.4
90,Private,313749,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,25,United-States,0,0.0355210138721571,0,3,0.4
55,Self-emp-inc,150917,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,United-States,1,0.9922944854541972,1,3,0.4
66,Private,288992,10th,6,Divorced,Prof-specialty,Unmarried,White,Male,16439,0,83,United-States,1,0.9950216895455566,1,3,0.4
51,Private,272950,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,10621,0,60,United-States,1,0.9990320372862509,1,3,0.4
27,Private,344094,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,0.026121470086764922,0,3,0.4
75,Federal-gov,154675,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,5423,0,55,United-States,0,0.3485987587216147,0,3,0.4
51,Private,173987,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,0.670506045216765,1,3,0.4
37,Private,167415,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1,0.9379035635929909,1,3,0.4
72,Private,216690,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,13862,0,55,,0,0.9892948625642142,1,3,0.4
31,Private,134252,HS-grad,9,Never-married,Other-service,Own-child,White,Male,1659,0,50,United-States,0,0.006938112872688326,0,3,0.4
59,Private,95155,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6289,0,58,United-States,1,0.9944258897519944,1,3,0.4
90,Local-gov,214594,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,2653,0,40,United-States,0,0.01114411169280558,0,3,0.4
31,Private,179422,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,6575,0,50,United-States,0,0.037776712902117086,0,3,0.4
19,Private,199495,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,0.0025740027487593004,0,3,0.4
54,Private,39493,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,0,0.5670850584279417,0,3,0.4
42,Private,162572,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,13712,0,85,United-States,1,0.9987626854714841,1,3,0.4
34,Private,146161,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1,0.848818944572027,1,3,0.4
53,Private,324568,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,0.4879152052842407,0,3,0.4
54,Private,52781,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,18842,0,55,United-States,1,0.9990763626027732,1,3,0.4
30,Private,487330,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,0,0.2366058261621502,0,3,0.4
36,Private,236427,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,4757,0,55,United-States,1,0.7711021057358899,1,3,0.4
58,Private,187487,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.5929101758715023,0,3,0.4
25,Local-gov,163101,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0,0.06682799629683171,0,3,0.4
49,Private,32207,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,4366,0,55,United-States,0,0.16141963409220603,0,3,0.4
20,Private,41721,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,60,United-States,0,0.00655828376829014,0,3,0.4
33,Private,24896,Some-college,10,Never-married,Other-service,Own-child,White,Female,5197,0,50,United-States,0,0.1349872699895824,0,3,0.4
36,Private,170070,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,2246,0,40,United-States,0,0.0027518331955118636,0,3,0.4
